취업일자,연령,장애유형,중증여부,근무지역,취업직종대분류,자치구
2022-01-01,75.0,시각장애,경증,서울 관악구,경호·경비직,관악구
2022-01-01,70.0,시각장애,경증,서울 동작구,경호·경비직,동작구
2022-01-01,73.0,청각장애,경증,서울 구로구,경호·경비직,구로구
2022-01-01,71.0,시각장애,경증,서울 관악구,경호·경비직,관악구
2022-01-01,72.0,청각장애,경증,서울 금천구,경호·경비직,금천구
2022-01-01,75.0,지체장애,경증,서울 관악구,경호·경비직,관악구
2022-01-01,72.0,청각장애,경증,서울 관악구,경호·경비직,관악구
2022-01-01,72.0,지체장애,경증,서울 관악구,경호·경비직,관악구
2022-09-01,22.0,지적장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-09-01,21.0,지적장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-09-01,21.0,자폐성장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-01-01,31.0,지체장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-01-01,33.0,지체장애,경증,서울 관악구,경영·행정·사무직,관악구
2022-03-01,28.0,시각장애,경증,서울 관악구,경영·행정·사무직,관악구
2022-01-10,29.0,지체장애,중증,서울 관악구,경영·행정·사무직,관악구
2022-09-01,66.0,뇌병변장애,경증,서울 성동구,경호·경비직,성동구
2022-09-01,63.0,지체장애,경증,서울 성동구,경호·경비직,성동구
2022-01-24,53.0,지체장애,중증,서울 은평구,사회복지·종교직,은평구
2022-05-01,69.0,시각장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-09-01,38.0,안면장애,경증,서울 구로구,경영·행정·사무직,구로구
2022-05-01,29.0,지체장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-05-01,46.0,지체장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-06-13,21.0,뇌병변장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-05-13,23.0,뇌병변장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-03-14,22.0,지체장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-03-01,65.0,뇌병변장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-06-07,67.0,청각장애,경증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-01-17,27.0,자폐성장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-03,33.0,지적장애,중증,서울 강남구,식품 가공·생산직,강남구
2022-01-03,39.0,지적장애,중증,서울 강남구,제조 단순직,강남구
2022-04-11,60.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-07-11,23.0,지적장애,중증,서울 구로구,경영·행정·사무직,구로구
2022-01-03,31.0,정신장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-05-16,39.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-14,43.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,33.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,78.0,청각장애,경증,서울 도봉구,경호·경비직,도봉구
2022-02-03,52.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-10-17,33.0,지체장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-01-01,32.0,지적장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-02-14,45.0,지체장애,경증,서울 영등포구,관리직(임원·부서장),영등포구
2022-01-12,42.0,지체장애,중증,서울 용산구,제조 단순직,용산구
2022-04-28,20.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-02-03,67.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-11-21,43.0,시각장애,중증,서울 용산구,보건·의료직,용산구
2022-11-21,47.0,시각장애,중증,서울 용산구,보건·의료직,용산구
2022-10-04,36.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-04-25,29.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-25,29.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-04-25,24.0,정신장애,경증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-01-17,21.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-02-24,46.0,지체장애,경증,서울 강남구,금융·보험직,강남구
2022-02-24,47.0,지적장애,중증,서울 강남구,금융·보험직,강남구
2022-01-01,71.0,뇌전증장애,경증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-01-17,65.0,지체장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-08-09,43.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-04-01,78.0,청각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-06-22,75.0,지체장애,경증,서울 강동구,경호·경비직,강동구
2022-03-01,42.0,신장장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,64.0,청각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-11-01,31.0,정신장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-24,26.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-07-12,31.0,자폐성장애,중증,서울 중구,경영·행정·사무직,중구
2022-09-24,72.0,시각장애,경증,서울 은평구,청소 및 기타 개인서비스직,은평구
2022-06-01,71.0,뇌병변장애,중증,서울 금천구,관리직(임원·부서장),금천구
2022-04-08,69.0,청각장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-06-01,79.0,지체장애,중증,서울 금천구,관리직(임원·부서장),금천구
2022-03-04,27.0,지체장애,경증,서울 중구,경영·행정·사무직,중구
2022-09-19,30.0,신장장애,경증,서울 서초구,정보통신 연구개발직 및 공학기술직,서초구
2022-10-11,28.0,청각장애,경증,서울 마포구,경영·행정·사무직,마포구
2022-12-01,19.0,지적장애,중증,서울 중구,음식 서비스직,중구
2022-12-12,18.0,지적장애,중증,서울 중구,음식 서비스직,중구
2022-07-25,23.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-02-14,54.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,56.0,시각장애,경증,서울 성동구,청소 및 기타 개인서비스직,성동구
2022-04-11,55.0,지체장애,경증,서울 성동구,청소 및 기타 개인서비스직,성동구
2022-03-14,49.0,지적장애,중증,서울 성동구,청소 및 기타 개인서비스직,성동구
2022-09-01,20.0,자폐성장애,중증,서울 송파구,스포츠·레크리에이션직,송파구
2022-02-25,62.0,청각장애,경증,서울 관악구,건설·채굴직,관악구
2022-06-07,57.0,지체장애,중증,서울 중랑구,청소 및 기타 개인서비스직,중랑구
2022-11-02,51.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-12-05,50.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-03-02,32.0,정신장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-05-13,26.0,청각장애,중증,서울 강남구,음식 서비스직,강남구
2022-03-11,25.0,지체장애,중증,서울 강남구,관리직(임원·부서장),강남구
2022-10-11,31.0,지체장애,경증,서울 금천구,경영·행정·사무직,금천구
2022-07-01,50.0,청각장애,경증,서울 금천구,경영·행정·사무직,금천구
2022-07-01,35.0,청각장애,중증,서울 금천구,경영·행정·사무직,금천구
2022-10-11,19.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-10-20,26.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-10-11,22.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-10-20,18.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-11-23,21.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-12-20,23.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-10-11,21.0,지적장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-05-30,29.0,지적장애,중증,서울 강서구,청소 및 기타 개인서비스직,강서구
2022-03-24,25.0,지체장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-03-01,61.0,지체장애,경증,서울 관악구,경영·행정·사무직,관악구
2022-04-02,65.0,지체장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-01-01,20.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,21.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,55.0,지적장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-01-01,20.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,20.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,22.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,50.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,21.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,37.0,지적장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-01-01,19.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,37.0,지적장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-02-15,44.0,정신장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-11-22,64.0,시각장애,경증,서울 서대문구,경호·경비직,서대문구
2022-03-02,36.0,지적장애,중증,서울 양천구,청소 및 기타 개인서비스직,양천구
2022-08-01,78.0,지체장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-01-01,68.0,지체장애,경증,서울 구로구,건설·채굴직,구로구
2022-01-01,73.0,청각장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-01-01,71.0,시각장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-01-01,71.0,시각장애,경증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-01-01,70.0,지체장애,중증,서울 구로구,경호·경비직,구로구
2022-01-01,75.0,지체장애,경증,서울 구로구,건설·채굴직,구로구
2022-01-01,64.0,지체장애,경증,서울 구로구,경호·경비직,구로구
2022-01-01,76.0,지체장애,경증,서울 구로구,건설·채굴직,구로구
2022-01-01,71.0,청각장애,경증,서울 구로구,경호·경비직,구로구
2022-01-01,73.0,지체장애,중증,서울 구로구,경호·경비직,구로구
2022-03-05,72.0,청각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-03-01,63.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-08-08,22.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-08-01,51.0,뇌병변장애,경증,서울 성북구,사회복지·종교직,성북구
2022-08-01,32.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-08-01,30.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,64.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,47.0,지적장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-01-01,24.0,지적장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-01,52.0,지체장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-01-01,26.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,48.0,뇌병변장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,43.0,지적장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-01,37.0,뇌병변장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-01,36.0,뇌병변장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,51.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,30.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,27.0,지적장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,35.0,지체장애,중증,서울 성북구,사회복지·종교직,성북구
2022-01-01,33.0,지적장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-01,25.0,지적장애,중증,서울 성북구,제조 단순직,성북구
2022-01-01,47.0,지적장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-01,55.0,지적장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-01,40.0,지적장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-11-07,24.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-10-12,23.0,지적장애,중증,서울 마포구,음식 서비스직,마포구
2022-08-01,28.0,자폐성장애,중증,서울 용산구,음식 서비스직,용산구
2022-05-04,20.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-06-13,25.0,지적장애,중증,서울 용산구,음식 서비스직,용산구
2022-04-07,19.0,지적장애,중증,서울 마포구,음식 서비스직,마포구
2022-03-02,21.0,지적장애,중증,서울 마포구,음식 서비스직,마포구
2022-03-02,25.0,자폐성장애,중증,서울 마포구,음식 서비스직,마포구
2022-02-03,26.0,지적장애,중증,서울 마포구,음식 서비스직,마포구
2022-05-02,43.0,청각장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-03,32.0,자폐성장애,중증,서울 성동구,인쇄·목재·공예 및 기타 설치·정비·생산직,성동구
2022-01-03,48.0,정신장애,중증,서울 성동구,인쇄·목재·공예 및 기타 설치·정비·생산직,성동구
2022-01-03,30.0,지적장애,중증,서울 성동구,인쇄·목재·공예 및 기타 설치·정비·생산직,성동구
2022-01-17,36.0,정신장애,중증,서울 강남구,운전·운송직,강남구
2022-11-01,50.0,시각장애,중증,서울 송파구,보건·의료직,송파구
2022-08-01,43.0,시각장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-07-06,40.0,시각장애,중증,서울 송파구,보건·의료직,송파구
2022-01-17,55.0,시각장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-01-01,70.0,지체장애,경증,서울 마포구,경영·행정·사무직,마포구
2022-03-02,74.0,지체장애,경증,서울 마포구,경영·행정·사무직,마포구
2022-08-01,68.0,지체장애,경증,서울 노원구,경호·경비직,노원구
2022-04-27,65.0,시각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-01,81.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-07-01,67.0,시각장애,경증,서울 노원구,경호·경비직,노원구
2022-10-24,41.0,시각장애,중증,서울 광진구,청소 및 기타 개인서비스직,광진구
2022-07-18,22.0,지적장애,중증,서울 영등포구,영업·판매직,영등포구
2022-05-01,69.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-07-12,29.0,지체장애,중증,서울 성북구,경영·행정·사무직,성북구
2022-05-01,70.0,지체장애,경증,서울 성북구,경영·행정·사무직,성북구
2022-01-12,47.0,뇌병변장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-01-12,45.0,신장장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-02-03,44.0,지체장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-06-01,27.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-03,20.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,21.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,20.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,21.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,21.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,20.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-05-02,22.0,청각장애,경증,서울 영등포구,미용·예식 서비스직,영등포구
2022-05-02,29.0,청각장애,중증,서울 영등포구,미용·예식 서비스직,영등포구
2022-06-01,20.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,21.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,31.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-06-01,20.0,지적장애,중증,서울 영등포구,식품 가공·생산직,영등포구
2022-02-16,20.0,자폐성장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-09,26.0,지적장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-09,19.0,지적장애,중증,서울 영등포구,음식 서비스직,영등포구
2022-02-07,22.0,지적장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-08-01,77.0,청각장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-08-29,67.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-03-01,72.0,청각장애,경증,서울 노원구,경호·경비직,노원구
2022-04-01,25.0,시각장애,중증,서울 강북구,교육직,강북구
2022-04-01,32.0,시각장애,중증,서울 강북구,교육직,강북구
2022-05-26,58.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-04-01,43.0,시각장애,중증,서울 강남구,보건·의료직,강남구
2022-09-13,28.0,뇌병변장애,중증,서울 강서구,경영·행정·사무직,강서구
2022-09-01,24.0,지적장애,중증,서울 동대문구,음식 서비스직,동대문구
2022-10-12,18.0,지적장애,중증,서울 동대문구,음식 서비스직,동대문구
2022-09-01,22.0,지적장애,중증,서울 동대문구,청소 및 기타 개인서비스직,동대문구
2022-06-02,28.0,지적장애,중증,서울 동대문구,청소 및 기타 개인서비스직,동대문구
2022-07-01,68.0,국가유공,경증,서울 동대문구,청소 및 기타 개인서비스직,동대문구
2022-06-09,29.0,지적장애,중증,서울 동대문구,음식 서비스직,동대문구
2022-01-10,19.0,청각장애,경증,서울 동대문구,경영·행정·사무직,동대문구
2022-01-03,20.0,지적장애,중증,서울 동대문구,청소 및 기타 개인서비스직,동대문구
2022-08-29,73.0,청각장애,중증,서울 성동구,경호·경비직,성동구
2022-04-03,58.0,지체장애,경증,서울 성동구,경호·경비직,성동구
2022-01-01,71.0,청각장애,경증,서울 성동구,경호·경비직,성동구
2022-01-01,56.0,지체장애,경증,서울 강남구,건설·채굴직,강남구
2022-03-17,27.0,지체장애,경증,서울 중구,청소 및 기타 개인서비스직,중구
2022-01-12,43.0,뇌병변장애,중증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-06-20,23.0,청각장애,중증,서울 중구,경영·행정·사무직,중구
2022-07-15,59.0,지체장애,경증,서울 노원구,경호·경비직,노원구
2022-05-01,61.0,지체장애,경증,서울 노원구,경호·경비직,노원구
2022-10-24,35.0,시각장애,경증,서울 종로구,경영·행정·사무직,종로구
2022-10-24,27.0,청각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-03,45.0,시각장애,경증,서울 강남구,제조 단순직,강남구
2022-08-24,39.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-10-06,23.0,뇌병변장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-10-11,24.0,뇌병변장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-10-17,31.0,지체장애,경증,서울 중랑구,경영·행정·사무직,중랑구
2022-07-13,29.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-07-13,34.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-10,35.0,지체장애,중증,서울 송파구,정보통신 연구개발직 및 공학기술직,송파구
2022-11-10,47.0,지체장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-10-13,37.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-10-04,64.0,지체장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-08-18,52.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-08-18,35.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-12-01,46.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-12-01,40.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-11-30,39.0,정신장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-11-24,44.0,지체장애,경증,서울 송파구,정보통신 연구개발직 및 공학기술직,송파구
2022-11-24,25.0,청각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-10,30.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-11-03,37.0,뇌병변장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-10-06,25.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-14,44.0,청각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-01,36.0,언어장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-12-15,38.0,지체장애,경증,서울 송파구,관리직(임원·부서장),송파구
2022-12-15,40.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-11-30,32.0,지적장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-11-24,27.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-10-06,33.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-09-01,24.0,뇌병변장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-11-28,28.0,지체장애,경증,서울 송파구,스포츠·레크리에이션직,송파구
2022-11-23,50.0,지체장애,경증,서울 송파구,스포츠·레크리에이션직,송파구
2022-10-12,40.0,지체장애,경증,서울 송파구,관리직(임원·부서장),송파구
2022-09-14,49.0,청각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-14,52.0,지체장애,경증,서울 송파구,운전·운송직,송파구
2022-09-14,41.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-08-25,43.0,정신장애,중증,서울 송파구,예술·디자인·방송직,송파구
2022-08-25,43.0,뇌병변장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-08-11,32.0,뇌병변장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-11-03,37.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-10-06,39.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-10-06,27.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-30,30.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-30,38.0,간장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-01,47.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-12-22,43.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-12-22,33.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-12-01,26.0,시각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-14,31.0,신장장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-08-29,62.0,간장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-08-29,62.0,지체장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-09-30,46.0,신장장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-09-14,29.0,뇌병변장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-09-14,33.0,신장장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-09-14,50.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-09-13,35.0,시각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-07-27,46.0,신장장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-12-01,26.0,뇌전증장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-09-23,63.0,신장장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-10-13,58.0,청각장애,경증,서울 송파구,운전·운송직,송파구
2022-10-13,32.0,신장장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-10-11,43.0,청각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-08-12,47.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-08-01,62.0,뇌병변장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-11-15,24.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-15,50.0,신장장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-10,39.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-10-06,33.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-11-15,25.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-08-12,38.0,청각장애,경증,서울 송파구,법률직,송파구
2022-07-21,34.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-15,33.0,청각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-11-15,45.0,뇌병변장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-09-01,40.0,신장장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-08-08,39.0,지적장애,중증,서울 강남구,관리직(임원·부서장),강남구
2022-07-27,23.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-07-27,32.0,호흡기장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-07-13,32.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-12-01,46.0,청각장애,중증,서울 송파구,예술·디자인·방송직,송파구
2022-07-04,32.0,심장장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-02,47.0,지체장애,중증,서울 송파구,예술·디자인·방송직,송파구
2022-04-28,31.0,시각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-03-24,27.0,지체장애,경증,서울 송파구,정보통신 연구개발직 및 공학기술직,송파구
2022-03-24,50.0,지체장애,경증,서울 송파구,정보통신 연구개발직 및 공학기술직,송파구
2022-03-24,29.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-09,41.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-03,32.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-05-09,68.0,뇌병변장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-04-28,39.0,신장장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-04-28,33.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-07-04,34.0,신장장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-03,28.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-03,46.0,시각장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-02,44.0,정신장애,중증,서울 송파구,예술·디자인·방송직,송파구
2022-05-09,33.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-05-04,25.0,청각장애,중증,서울 송파구,예술·디자인·방송직,송파구
2022-04-28,37.0,뇌병변장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-06-23,25.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-05-26,27.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-05-26,39.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-07-04,43.0,뇌병변장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-23,31.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-06-23,35.0,지체장애,경증,서울 송파구,관리직(임원·부서장),송파구
2022-05-26,36.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-06-29,51.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-06-20,56.0,지체장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-06-07,23.0,지적장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-05-18,44.0,청각장애,중증,서울 송파구,예술·디자인·방송직,송파구
2022-05-18,49.0,시각장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-05-12,41.0,지체장애,경증,서울 송파구,관리직(임원·부서장),송파구
2022-06-29,41.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-06-02,36.0,지체장애,경증,서울 송파구,예술·디자인·방송직,송파구
2022-03-31,30.0,지체장애,경증,서울 송파구,경영·행정·사무직,송파구
